Date,Open,High,Low,Close,Adj Close,Volume
2019-02-07,5.650000095367432,5.800000190734863,5.630000114440918,5.699999809265137,5.327144622802734,5832277
2019-02-08,5.590000152587891,5.670000076293945,5.570000171661377,5.630000114440918,5.261723518371582,3639394
2019-02-11,5.670000076293945,5.679999828338623,5.550000190734863,5.650000095367432,5.2804155349731445,3401575
2019-02-12,5.619999885559082,5.715000152587891,5.539999961853027,5.550000190734863,5.186956405639648,8297950
2019-02-13,5.659999847412109,5.769999980926514,5.639999866485596,5.739999771118164,5.364528179168701,13137065
2019-02-14,5.760000228881836,5.829999923706055,5.690000057220459,5.699999809265137,5.327144622802734,5806192
2019-02-15,5.739999771118164,5.760000228881836,5.699999809265137,5.730000019073486,5.35518217086792,4579621
2019-02-18,5.760000228881836,5.764999866485596,5.710000038146973,5.730000019073486,5.35518217086792,3884852
2019-02-19,5.739999771118164,5.800000190734863,5.739999771118164,5.760000228881836,5.3832197189331055,4013962
2019-02-20,5.800000190734863,5.835000038146973,5.619999885559082,5.659999847412109,5.289761066436768,4347392
2019-02-21,5.489999771118164,5.804999828338623,5.460000038146973,5.769999980926514,5.392565727233887,19152469
2019-02-22,5.769999980926514,5.880000114440918,5.670000076293945,5.760000228881836,5.3832197189331055,7782849
2019-02-25,5.739999771118164,5.800000190734863,5.644999980926514,5.690000057220459,5.317799091339111,8390107
2019-02-26,5.630000114440918,5.650000095367432,5.53000020980835,5.610000133514404,5.243032455444336,5732357
2019-02-27,5.670000076293945,5.769999980926514,5.610000133514404,5.739999771118164,5.364528179168701,5411331
2019-02-28,5.739999771118164,5.75,5.670000076293945,5.730000019073486,5.35518217086792,10285599
2019-03-01,5.769999980926514,5.769999980926514,5.65500020980835,5.659999847412109,5.289761066436768,7246012
2019-03-04,5.619999885559082,5.619999885559082,5.539999961853027,5.539999961853027,5.289761066436768,4300417
2019-03-05,5.480000019073486,5.494999885559082,5.420000076293945,5.46999979019165,5.2229228019714355,15985269
2019-03-06,5.5,5.679999828338623,5.489999771118164,5.670000076293945,5.413888931274414,7215170
2019-03-07,5.71999979019165,5.730000019073486,5.659999847412109,5.690000057220459,5.432985782623291,5218819
2019-03-08,5.630000114440918,5.679999828338623,5.565000057220459,5.659999847412109,5.404340744018555,5232475
2019-03-11,5.590000152587891,5.715000152587891,5.570000171661377,5.679999828338623,5.423437118530273,3368145
2019-03-12,5.679999828338623,5.840000152587891,5.650000095367432,5.679999828338623,5.423437118530273,8357249
2019-03-13,5.590000152587891,5.630000114440918,5.534999847412109,5.619999885559082,5.366147518157959,10981147
2019-03-14,5.630000114440918,5.650000095367432,5.605000019073486,5.630000114440918,5.375696182250977,4026477
2019-03-15,5.639999866485596,5.650000095367432,5.599999904632568,5.619999885559082,5.366147518157959,7528224
2019-03-18,5.630000114440918,5.650000095367432,5.590000152587891,5.639999866485596,5.385244369506836,2781209
2019-03-19,5.599999904632568,5.630000114440918,5.579999923706055,5.599999904632568,5.34705114364624,6259417
2019-03-20,5.53000020980835,5.599999904632568,5.519999980926514,5.539999961853027,5.289761066436768,7012703
2019-03-21,5.5,5.510000228881836,5.409999847412109,5.440000057220459,5.194278240203857,12245879
2019-03-22,5.510000228881836,5.525000095367432,5.445000171661377,5.449999809265137,5.203826427459717,3317081
2019-03-25,5.400000095367432,5.425000190734863,5.380000114440918,5.400000095367432,5.156085014343262,6863696
2019-03-26,5.340000152587891,5.380000114440918,5.25,5.340000152587891,5.098795413970947,8082480
2019-03-27,5.320000171661377,5.440000057220459,5.320000171661377,5.440000057220459,5.194278240203857,6452201
2019-03-28,5.409999847412109,5.550000190734863,5.400000095367432,5.53000020980835,5.280212879180908,9413475
2019-03-29,5.579999923706055,5.704999923706055,5.570000171661377,5.659999847412109,5.404340744018555,11504904
2019-04-01,5.659999847412109,5.744999885559082,5.650000095367432,5.710000038146973,5.45208215713501,7447545
2019-04-02,5.710000038146973,5.849999904632568,5.684999942779541,5.840000152587891,5.5762104988098145,9160753
2019-04-03,5.840000152587891,5.875,5.789999961853027,5.820000171661377,5.5571136474609375,5557769
2019-04-04,5.769999980926514,5.809999942779541,5.75,5.78000020980835,5.5189208984375,6623894
2019-04-05,5.71999979019165,5.829999923706055,5.71999979019165,5.800000190734863,5.538017749786377,3754490
2019-04-08,5.820000171661377,5.860000133514404,5.804999828338623,5.820000171661377,5.5571136474609375,4129105
2019-04-09,5.800000190734863,5.809999942779541,5.704999923706055,5.710000038146973,5.45208215713501,4356970
2019-04-10,5.710000038146973,5.769999980926514,5.710000038146973,5.739999771118164,5.480727195739746,3452186
2019-04-11,5.699999809265137,5.710000038146973,5.630000114440918,5.650000095367432,5.3947930335998535,6274479
2019-04-12,5.679999828338623,5.739999771118164,5.670000076293945,5.690000057220459,5.432985782623291,3737123
2019-04-15,5.679999828338623,5.695000171661377,5.639999866485596,5.670000076293945,5.413888931274414,3453917
2019-04-16,5.630000114440918,5.690000057220459,5.630000114440918,5.659999847412109,5.404340744018555,5395617
2019-04-17,5.690000057220459,5.710000038146973,5.650000095367432,5.679999828338623,5.423437118530273,5587810
2019-04-18,5.730000019073486,5.739999771118164,5.679999828338623,5.699999809265137,5.44253396987915,3898660
2019-04-23,5.670000076293945,5.704999923706055,5.599999904632568,5.610000133514404,5.3565993309021,5150381
2019-04-24,5.650000095367432,5.75,5.630000114440918,5.71999979019165,5.461630344390869,7395547
2019-04-26,5.699999809265137,5.71999979019165,5.579999923706055,5.590000152587891,5.337502956390381,8318487
2019-04-29,5.590000152587891,5.590000152587891,5.550000190734863,5.570000171661377,5.318406105041504,6781256
2019-04-30,5.599999904632568,5.659999847412109,5.570000171661377,5.610000133514404,5.3565993309021,5648568
2019-05-01,5.570000171661377,5.71999979019165,5.565000057220459,5.699999809265137,5.44253396987915,4739197
2019-05-02,5.699999809265137,5.769999980926514,5.679999828338623,5.760000228881836,5.499824047088623,8248468
2019-05-03,5.71999979019165,5.789999961853027,5.71999979019165,5.769999980926514,5.509372234344482,3222494
2019-05-06,5.75,5.760000228881836,5.639999866485596,5.650000095367432,5.3947930335998535,2574238
2019-05-07,5.590000152587891,5.614999771118164,5.534999847412109,5.539999961853027,5.289761066436768,4718557
2019-05-08,5.519999980926514,5.525000095367432,5.440000057220459,5.440000057220459,5.194278240203857,8729287
2019-05-09,5.440000057220459,5.659999847412109,5.440000057220459,5.559999942779541,5.308857440948486,11341051
2019-05-10,5.5,5.505000114440918,5.320000171661377,5.409999847412109,5.165632724761963,11030020
2019-05-13,5.380000114440918,5.429999828338623,5.360000133514404,5.400000095367432,5.156085014343262,3738017
2019-05-14,5.300000190734863,5.340000152587891,5.21999979019165,5.329999923706055,5.08924674987793,5867648
2019-05-15,5.329999923706055,5.340000152587891,5.28000020980835,5.300000190734863,5.060602188110352,4625621
2019-05-16,5.309999942779541,5.389999866485596,5.264999866485596,5.349999904632568,5.108343601226807,8440450
2019-05-17,5.230000019073486,5.329999923706055,5.184999942779541,5.230000019073486,4.9937639236450195,12495631
2019-05-20,5.320000171661377,5.364999771118164,5.25,5.349999904632568,5.108343601226807,15340536
2019-05-21,5.309999942779541,5.400000095367432,5.300000190734863,5.320000171661377,5.07969856262207,9362788
2019-05-22,5.349999904632568,5.465000152587891,5.340000152587891,5.440000057220459,5.194278240203857,6960066
2019-05-23,5.429999828338623,5.480000019073486,5.394999980926514,5.460000038146973,5.213374614715576,4249839
2019-05-24,5.489999771118164,5.519999980926514,5.454999923706055,5.510000228881836,5.2611165046691895,5942933
2019-05-27,5.510000228881836,5.53000020980835,5.400000095367432,5.409999847412109,5.165632724761963,3983078
2019-05-28,5.429999828338623,5.519999980926514,5.420000076293945,5.5,5.25156831741333,5191267
2019-05-29,5.420000076293945,5.519999980926514,5.420000076293945,5.510000228881836,5.2611165046691895,3473468
2019-05-30,5.449999809265137,5.5,5.425000190734863,5.489999771118164,5.2420196533203125,5343652
2019-05-31,5.53000020980835,5.574999809265137,5.519999980926514,5.550000190734863,5.299309730529785,6648809
2019-06-03,5.46999979019165,5.519999980926514,5.385000228881836,5.389999866485596,5.146536350250244,6970645
2019-06-04,5.349999904632568,5.440000057220459,5.340000152587891,5.389999866485596,5.146536350250244,5375325
2019-06-05,5.46999979019165,5.46999979019165,5.409999847412109,5.429999828338623,5.18472957611084,3454736
2019-06-06,5.409999847412109,5.519999980926514,5.409999847412109,5.5,5.25156831741333,8413790
2019-06-07,5.460000038146973,5.559999942779541,5.389999866485596,5.53000020980835,5.280212879180908,7016269
2019-06-11,5.559999942779541,5.71999979019165,5.550000190734863,5.679999828338623,5.423437118530273,8872517
2019-06-12,5.699999809265137,5.75,5.684999942779541,5.690000057220459,5.432985782623291,6944829
2019-06-13,5.710000038146973,5.715000152587891,5.619999885559082,5.619999885559082,5.366147518157959,4395144
2019-06-14,5.619999885559082,5.690000057220459,5.599999904632568,5.599999904632568,5.34705114364624,5544354
2019-06-17,5.579999923706055,5.590000152587891,5.53000020980835,5.539999961853027,5.289761066436768,4244214
2019-06-18,5.539999961853027,5.545000076293945,5.440000057220459,5.46999979019165,5.2229228019714355,7312984
2019-06-19,5.539999961853027,5.590000152587891,5.46999979019165,5.519999980926514,5.270664691925049,5547703
2019-06-20,5.449999809265137,5.480000019073486,5.329999923706055,5.429999828338623,5.18472957611084,21347536
2019-06-21,5.420000076293945,5.46999979019165,5.369999885559082,5.409999847412109,5.165632724761963,12533782
2019-06-24,5.380000114440918,5.409999847412109,5.320000171661377,5.349999904632568,5.108343601226807,3818782
2019-06-25,5.329999923706055,5.349999904632568,5.28000020980835,5.300000190734863,5.060602188110352,5361156
2019-06-26,5.289999961853027,5.369999885559082,5.269999980926514,5.360000133514404,5.117891788482666,6229038
2019-06-27,5.349999904632568,5.429999828338623,5.320000171661377,5.409999847412109,5.165632724761963,3195729
2019-06-28,5.420000076293945,5.429999828338623,5.360000133514404,5.400000095367432,5.156085014343262,5463155
2019-07-01,5.409999847412109,5.429999828338623,5.389999866485596,5.400000095367432,5.156085014343262,2573526
2019-07-02,5.420000076293945,5.46999979019165,5.409999847412109,5.429999828338623,5.18472957611084,3127848
2019-07-03,5.409999847412109,5.489999771118164,5.409999847412109,5.46999979019165,5.2229228019714355,5296943
2019-07-04,5.519999980926514,5.630000114440918,5.5,5.619999885559082,5.366147518157959,6288658
2019-07-05,5.599999904632568,5.75,5.579999923706055,5.71999979019165,5.461630344390869,5089814
2019-07-08,5.739999771118164,5.760000228881836,5.659999847412109,5.670000076293945,5.413888931274414,3851252
2019-07-09,5.690000057220459,5.739999771118164,5.639999866485596,5.670000076293945,5.413888931274414,3465484
2019-07-10,5.710000038146973,5.840000152587891,5.690000057220459,5.829999923706055,5.566661834716797,5980316
2019-07-11,5.769999980926514,5.815000057220459,5.710000038146973,5.710000038146973,5.45208215713501,4735610
2019-07-12,5.699999809265137,5.789999961853027,5.699999809265137,5.71999979019165,5.461630344390869,3220041
2019-07-15,5.690000057220459,5.730000019073486,5.659999847412109,5.670000076293945,5.413888931274414,2202272
2019-07-16,5.639999866485596,5.664999961853027,5.599999904632568,5.619999885559082,5.366147518157959,3205635
2019-07-17,5.599999904632568,5.71999979019165,5.599999904632568,5.710000038146973,5.45208215713501,3349298
2019-07-18,5.690000057220459,5.710000038146973,5.630000114440918,5.630000114440918,5.375696182250977,2532193
2019-07-19,5.599999904632568,5.679999828338623,5.599999904632568,5.639999866485596,5.385244369506836,3401670
2019-07-22,5.639999866485596,5.644999980926514,5.559999942779541,5.590000152587891,5.337502956390381,4666282
2019-07-23,5.630000114440918,5.704999923706055,5.614999771118164,5.650000095367432,5.3947930335998535,5019297
2019-07-24,5.71999979019165,5.789999961853027,5.699999809265137,5.789999961853027,5.528469085693359,4438126
2019-07-25,5.809999942779541,5.829999923706055,5.75,5.820000171661377,5.5571136474609375,3491068
2019-07-26,5.78000020980835,5.800000190734863,5.739999771118164,5.75,5.490275859832764,3542937
2019-07-29,5.800000190734863,5.840000152587891,5.78000020980835,5.809999942779541,5.547565460205078,3836685
2019-07-30,5.849999904632568,5.889999866485596,5.800000190734863,5.829999923706055,5.566661834716797,8123991
2019-07-31,5.820000171661377,5.824999809265137,5.710000038146973,5.710000038146973,5.45208215713501,4668948
2019-08-01,5.71999979019165,5.789999961853027,5.699999809265137,5.769999980926514,5.509372234344482,3295615
2019-08-02,5.78000020980835,5.840000152587891,5.75,5.829999923706055,5.566661834716797,3650466
2019-08-05,5.800000190734863,5.809999942779541,5.679999828338623,5.710000038146973,5.45208215713501,2631705
2019-08-06,5.559999942779541,5.59499979019165,5.53000020980835,5.53000020980835,5.280212879180908,6202495
2019-08-07,5.53000020980835,5.630000114440918,5.519999980926514,5.610000133514404,5.3565993309021,4592416
2019-08-08,5.579999923706055,5.704999923706055,5.550000190734863,5.699999809265137,5.44253396987915,4509945
2019-08-09,5.679999828338623,5.760000228881836,5.670000076293945,5.739999771118164,5.480727195739746,4303091
2019-08-12,5.78000020980835,5.800000190734863,5.710000038146973,5.75,5.490275859832764,2990202
2019-08-13,5.710000038146973,5.800000190734863,5.659999847412109,5.78000020980835,5.5189208984375,5355854
2019-08-14,5.789999961853027,5.860000133514404,5.78000020980835,5.840000152587891,5.5762104988098145,4520323
2019-08-15,5.71999979019165,5.735000133514404,5.550000190734863,5.570000171661377,5.318406105041504,9304426
2019-08-16,5.570000171661377,5.630000114440918,5.510000228881836,5.53000020980835,5.280212879180908,5489772
2019-08-19,5.619999885559082,5.639999866485596,5.550000190734863,5.639999866485596,5.385244369506836,4287864
2019-08-20,5.619999885559082,5.75,5.619999885559082,5.75,5.490275859832764,5453409
2019-08-21,5.75,5.820000171661377,5.679999828338623,5.78000020980835,5.5189208984375,5254101
2019-08-22,5.889999866485596,6.070000171661377,5.71999979019165,5.860000133514404,5.595306873321533,21291065
2019-08-23,6.099999904632568,6.119999885559082,5.855000019073486,5.889999866485596,5.6239519119262695,13075994
2019-08-26,5.809999942779541,5.889999866485596,5.75,5.880000114440918,5.61440372467041,5934684
2019-08-27,5.909999847412109,6.144999980926514,5.909999847412109,6.070000171661377,5.795821666717529,12387877
2019-08-28,6.03000020980835,6.135000228881836,5.940000057220459,6.099999904632568,5.824466228485107,8446216
2019-08-29,6.079999923706055,6.099999904632568,5.980000019073486,6.0,5.728982925415039,13525292
2019-08-30,6.039999961853027,6.175000190734863,6.034999847412109,6.110000133514404,5.834014415740967,9855499
2019-09-02,5.96999979019165,6.059999942779541,5.920000076293945,5.980000019073486,5.834014415740967,3979871
2019-09-03,5.960000038146973,6.099999904632568,5.960000038146973,6.059999942779541,5.91206169128418,4107094
2019-09-04,5.989999771118164,6.059999942779541,5.920000076293945,6.050000190734863,5.902306079864502,7218329
2019-09-05,6.050000190734863,6.119999885559082,6.0,6.079999923706055,5.931573390960693,4890888
2019-09-06,6.150000095367432,6.239999771118164,6.110000133514404,6.230000019073486,6.077911376953125,8183074
2019-09-09,6.21999979019165,6.25,6.175000190734863,6.210000038146973,6.058399677276611,4009312
2019-09-10,6.139999866485596,6.159999847412109,6.079999923706055,6.099999904632568,5.951085090637207,5215934
2019-09-11,6.119999885559082,6.230000019073486,6.110000133514404,6.21999979019165,6.068155288696289,9390397
2019-09-12,6.260000228881836,6.289999961853027,6.210000038146973,6.260000228881836,6.107179164886475,5988479
2019-09-13,6.28000020980835,6.420000076293945,6.25,6.400000095367432,6.2437615394592285,11128641
2019-09-16,6.230000019073486,6.239999771118164,6.099999904632568,6.110000133514404,5.960841178894043,13648859
2019-09-17,6.090000152587891,6.199999809265137,6.019999980926514,6.170000076293945,6.019376277923584,8737120
2019-09-18,6.449999809265137,6.570000171661377,6.239999771118164,6.28000020980835,6.1266913414001465,17205122
2019-09-19,6.340000152587891,6.349999904632568,6.244999885559082,6.28000020980835,6.1266913414001465,8448710
2019-09-20,6.329999923706055,6.329999923706055,6.210000038146973,6.210000038146973,6.058399677276611,5842865
2019-09-23,6.28000020980835,6.300000190734863,6.230000019073486,6.260000228881836,6.107179164886475,4137162
2019-09-24,6.21999979019165,6.260000228881836,6.150000095367432,6.199999809265137,6.048643589019775,6265516
2019-09-25,6.199999809265137,6.239999771118164,6.119999885559082,6.239999771118164,6.087666988372803,7133725
2019-09-26,6.21999979019165,6.329999923706055,6.199999809265137,6.230000019073486,6.077911376953125,6280129
2019-09-27,6.260000228881836,6.349999904632568,6.239999771118164,6.340000152587891,6.1852264404296875,4622252
2019-09-30,6.329999923706055,6.360000133514404,6.260000228881836,6.289999961853027,6.136446952819824,5743436
2019-10-01,6.289999961853027,6.440000057220459,6.289999961853027,6.440000057220459,6.282784938812256,7746413
2019-10-02,6.309999942779541,6.420000076293945,6.309999942779541,6.400000095367432,6.2437615394592285,7362516
2019-10-03,6.210000038146973,6.340000152587891,6.210000038146973,6.300000190734863,6.14620304107666,6155363
2019-10-04,6.28000020980835,6.400000095367432,6.260000228881836,6.369999885559082,6.214493751525879,5249569
2019-10-07,6.400000095367432,6.449999809265137,6.369999885559082,6.449999809265137,6.292540550231934,3246813
2019-10-08,6.489999771118164,6.489999771118164,6.360000133514404,6.400000095367432,6.2437615394592285,3836152
2019-10-09,6.309999942779541,6.360000133514404,6.264999866485596,6.320000171661377,6.165714740753174,7080657
2019-10-10,6.25,6.369999885559082,6.21999979019165,6.349999904632568,6.194982051849365,7089191
2019-10-11,6.389999866485596,6.409999847412109,6.300000190734863,6.349999904632568,6.194982051849365,3568176
2019-10-14,6.389999866485596,6.53000020980835,6.369999885559082,6.5,6.341320037841797,5022613
2019-10-15,6.610000133514404,6.769999980926514,6.599999904632568,6.690000057220459,6.526681900024414,18486077
2019-10-16,6.679999828338623,6.704999923706055,6.619999885559082,6.690000057220459,6.526681900024414,8972033
2019-10-17,6.590000152587891,6.639999866485596,6.550000190734863,6.579999923706055,6.41936731338501,9361812
2019-10-18,6.510000228881836,6.559999942779541,6.46999979019165,6.53000020980835,6.3705878257751465,9264989
2019-10-21,6.400000095367432,6.545000076293945,6.380000114440918,6.539999961853027,6.380343914031982,6508397
2019-10-22,6.510000228881836,6.599999904632568,6.510000228881836,6.539999961853027,6.380343914031982,7285853
2019-10-23,6.519999980926514,6.579999923706055,6.5,6.519999980926514,6.3608317375183105,8591160
2019-10-24,6.300000190734863,6.309999942779541,6.139999866485596,6.28000020980835,6.1266913414001465,14806743
2019-10-25,6.260000228881836,6.309999942779541,6.21999979019165,6.25,6.097423076629639,8184107
2019-10-28,6.329999923706055,6.489999771118164,6.309999942779541,6.489999771118164,6.331563949584961,8950456
2019-10-29,6.5,6.579999923706055,6.46999979019165,6.519999980926514,6.3608317375183105,9006872
2019-10-30,6.5,6.579999923706055,6.460000038146973,6.579999923706055,6.41936731338501,12080487
2019-10-31,6.429999828338623,6.510000228881836,6.375,6.409999847412109,6.253517150878906,13456007
2019-11-01,6.429999828338623,6.5,6.389999866485596,6.449999809265137,6.292540550231934,7163466
2019-11-04,6.5,6.670000076293945,6.5,6.650000095367432,6.487658500671387,12442522
2019-11-05,6.650000095367432,6.65500020980835,6.570000171661377,6.610000133514404,6.448635101318359,7156262
2019-11-06,6.570000171661377,6.639999866485596,6.570000171661377,6.599999904632568,6.438879013061523,6257392
2019-11-07,6.619999885559082,6.630000114440918,6.510000228881836,6.570000171661377,6.409611701965332,9184661
2019-11-08,6.599999904632568,6.71999979019165,6.550000190734863,6.710000038146973,6.546193599700928,12408686
2019-11-11,6.730000019073486,6.869999885559082,6.724999904632568,6.829999923706055,6.663264274597168,10765098
2019-11-12,6.840000152587891,6.949999809265137,6.739999771118164,6.940000057220459,6.770578861236572,17076958
2019-11-13,6.920000076293945,7.014999866485596,6.869999885559082,6.949999809265137,6.78033447265625,18407977
2019-11-14,6.940000057220459,6.980000019073486,6.829999923706055,6.849999904632568,6.682775974273682,8724659
2019-11-15,6.800000190734863,6.840000152587891,6.71999979019165,6.78000020980835,6.614484786987305,12130520
2019-11-18,6.860000133514404,6.994999885559082,6.840000152587891,6.980000019073486,6.8096022605896,15181249
2019-11-19,6.929999828338623,7.150000095367432,6.920000076293945,7.130000114440918,6.9559407234191895,13143315
2019-11-20,7.099999904632568,7.21999979019165,7.059999942779541,7.210000038146973,7.033987522125244,14969431
2019-11-21,7.179999828338623,7.190000057220459,6.96999979019165,7.03000020980835,6.858381748199463,14299215
2019-11-22,7.079999923706055,7.164999961853027,7.070000171661377,7.139999866485596,6.965696334838867,11265810
2019-11-25,7.050000190734863,7.28000020980835,7.050000190734863,7.28000020980835,7.102278709411621,15865651
2019-11-26,7.369999885559082,7.420000076293945,7.230000019073486,7.230000019073486,7.053499221801758,99644805
2019-11-27,7.190000057220459,7.239999771118164,7.130000114440918,7.230000019073486,7.053499221801758,8068959
2019-11-28,7.260000228881836,7.340000152587891,7.235000133514404,7.340000152587891,7.16081428527832,7571419
2019-11-29,7.340000152587891,7.349999904632568,7.289999961853027,7.300000190734863,7.121790409088135,7715743
2019-12-02,7.360000133514404,7.380000114440918,7.289999961853027,7.320000171661377,7.141302108764648,5329934
2019-12-03,7.230000019073486,7.300000190734863,7.210000038146973,7.25,7.0730109214782715,6767918
2019-12-04,7.139999866485596,7.215000152587891,7.03000020980835,7.110000133514404,6.936429023742676,6766358
2019-12-05,7.199999809265137,7.21999979019165,7.090000152587891,7.159999847412109,6.985208034515381,6007031
2019-12-06,7.25,7.260000228881836,7.079999923706055,7.139999866485596,6.965696334838867,8806284
2019-12-09,7.159999847412109,7.275000095367432,7.099999904632568,7.25,7.0730109214782715,5696078
2019-12-10,7.260000228881836,7.414999961853027,7.21999979019165,7.320000171661377,7.141302108764648,6868705
2019-12-11,7.28000020980835,7.329999923706055,7.230000019073486,7.309999942779541,7.1315460205078125,7321380
2019-12-12,7.349999904632568,7.360000133514404,7.235000133514404,7.269999980926514,7.092522621154785,7579515
2019-12-13,7.269999980926514,7.329999923706055,7.260000228881836,7.28000020980835,7.102278709411621,6802330
2019-12-16,7.329999923706055,7.409999847412109,7.28000020980835,7.369999885559082,7.190081596374512,9488625
2019-12-17,7.369999885559082,7.385000228881836,7.255000114440918,7.28000020980835,7.102278709411621,5631602
2019-12-18,7.28000020980835,7.360000133514404,7.260000228881836,7.320000171661377,7.141302108764648,8746824
2019-12-19,7.400000095367432,7.429999828338623,7.320000171661377,7.400000095367432,7.219349384307861,8004832
2019-12-20,7.400000095367432,7.460000038146973,7.340000152587891,7.349999904632568,7.170569896697998,6172844
2019-12-23,7.349999904632568,7.409999847412109,7.309999942779541,7.389999866485596,7.209593296051025,4896457
2019-12-24,7.349999904632568,7.389999866485596,7.289999961853027,7.329999923706055,7.151057720184326,1975354
2019-12-27,7.309999942779541,7.400000095367432,7.309999942779541,7.340000152587891,7.16081428527832,3229744
2019-12-30,7.329999923706055,7.355000019073486,7.28000020980835,7.320000171661377,7.141302108764648,2429392
